user_id,session_start_dttm,test_high_contrast_bucket,desktop_flag,satisfaction_metric,session_duration_min,purchase_flag,purchase_amount_rub,rfm_category
41436,2025-01-24 01:07:23,,0,,10,1,382,
90127,2025-01-24 01:47:18,,1,,7,1,181,новые
44693,2025-01-24 02:11:05,,0,,6,0,0,неактивные
93189,2025-01-24 02:12:50,,1,,7,1,256,лояльные
48886,2025-01-24 02:29:37,,0,,3,0,0,лояльные
98513,2025-01-24 02:48:19,,1,,4,0,0,лояльные
6852,2025-01-24 02:59:44,,0,,4,1,260,неактивные
52563,2025-01-24 03:00:10,,0,,4,0,0,лояльные
2390,2025-01-24 03:18:10,,0,,3,0,0,лояльные
38513,2025-01-24 04:32:54,,1,,7,0,0,лояльные
68427,2025-01-24 04:37:19,,1,,6,0,0,лояльные
26407,2025-01-24 05:55:59,,0,,9,0,0,лояльные
29658,2025-01-24 06:00:09,,0,,3,0,0,почти потерянные
30934,2025-01-24 06:17:05,,0,,3,0,0,новые
11631,2025-01-24 07:06:36,,0,,5,0,0,
7936,2025-01-24 07:39:59,,0,,3,0,0,лояльные
57128,2025-01-24 08:02:44,,0,,4,1,248,неактивные
60167,2025-01-24 08:30:32,,0,,3,0,0,лояльные
45064,2025-01-24 08:46:31,,0,,6,0,0,неактивные
6600,2025-01-24 08:53:24,,0,,9,0,0,неактивные
46529,2025-01-24 09:01:14,,0,,4,0,0,лояльные
86913,2025-01-24 09:02:36,,1,,5,0,0,неактивные
42603,2025-01-24 09:11:04,,0,,10,0,0,лояльные
36828,2025-01-24 09:12:20,,1,,5,0,0,лояльные
68222,2025-01-24 09:23:20,,0,,2,0,0,лояльные
16316,2025-01-24 09:33:35,,1,,6,1,150,почти потерянные
98421,2025-01-24 09:42:52,,0,,3,1,218,почти потерянные
25809,2025-01-24 10:01:17,,0,,8,0,0,лояльные
97773,2025-01-24 10:06:48,,1,,4,0,0,неактивные
22223,2025-01-24 10:12:49,,1,,10,1,237,неактивные
20058,2025-01-24 10:22:25,,0,,5,1,49,почти потерянные
9548,2025-01-24 10:29:13,,1,,6,0,0,
6141,2025-01-24 10:46:42,,0,,9,1,199,почти потерянные
952,2025-01-24 11:06:01,,0,,7,0,0,лояльные
90520,2025-01-24 11:34:04,,0,,8,0,0,неактивные
19718,2025-01-24 11:37:53,,0,,7,0,0,неактивные
43194,2025-01-24 11:41:48,,0,,5,0,0,неактивные
9922,2025-01-24 11:59:26,,0,,4,1,237,лояльные
84964,2025-01-24 12:10:54,,0,,5,0,0,новые
92572,2025-01-24 12:29:12,,0,,7,0,0,новые
38370,2025-01-24 12:34:44,,0,,5,0,0,лояльные
53215,2025-01-24 12:46:44,,0,,6,0,0,лояльные
20395,2025-01-24 13:06:52,,0,,6,0,0,лояльные
37139,2025-01-24 13:06:57,,0,,6,1,290,новые
84307,2025-01-24 13:18:48,,1,,7,0,0,неактивные
85100,2025-01-24 13:40:57,,0,,7,0,0,лояльные
96479,2025-01-24 14:00:23,,0,,9,0,0,лояльные
62848,2025-01-24 14:01:25,,0,,9,1,113,ушедшие
3141,2025-01-24 14:02:15,,1,,3,1,79,новые
25938,2025-01-24 14:12:05,,1,,6,0,0,почти потерянные
24678,2025-01-24 14:21:50,,0,,5,0,0,новые
52139,2025-01-24 14:33:47,,0,,4,0,0,неактивные
29608,2025-01-24 15:30:53,,0,,11,0,0,неактивные
88553,2025-01-24 15:37:51,,1,,6,0,0,лояльные
55256,2025-01-24 15:45:47,,0,,6,0,0,неактивные
51342,2025-01-24 15:56:28,,1,,6,0,0,почти потерянные
18045,2025-01-24 16:04:39,,0,,8,1,422,лояльные
30700,2025-01-24 16:23:03,,0,,8,0,0,лояльные
85012,2025-01-24 16:29:22,,0,,7,0,0,почти потерянные
56411,2025-01-24 17:06:22,,0,,9,0,0,почти потерянные
55806,2025-01-24 17:06:54,,0,,5,0,0,неактивные
99979,2025-01-24 17:16:00,,0,,5,0,0,почти потерянные
74172,2025-01-24 17:32:35,,0,,10,1,616,новые
82124,2025-01-24 17:35:34,,1,,7,1,177,лояльные
33718,2025-01-24 17:46:31,,0,,8,0,0,лояльные
26755,2025-01-24 17:54:45,,0,,5,0,0,новые
22864,2025-01-24 18:00:54,,0,,2,1,362,лояльные
77896,2025-01-24 18:00:57,,0,,7,0,0,почти потерянные
25801,2025-01-24 18:06:01,,1,,5,0,0,новые
87899,2025-01-24 18:08:59,,1,,4,0,0,лояльные
65269,2025-01-24 18:10:56,,0,,5,1,150,почти потерянные
63739,2025-01-24 18:12:04,,0,,10,0,0,новые
55800,2025-01-24 18:34:28,,0,,6,1,264,неактивные
19932,2025-01-24 18:47:25,,0,,7,0,0,неактивные
60172,2025-01-24 18:53:55,,1,,3,1,264,лояльные
51090,2025-01-24 19:01:22,,0,,3,0,0,лояльные
94658,2025-01-24 19:02:16,,0,,5,0,0,неактивные
17068,2025-01-24 19:05:43,,0,,7,0,0,лояльные
2858,2025-01-24 19:11:11,,0,,7,0,0,
25205,2025-01-24 19:15:06,,1,,3,0,0,почти потерянные
97244,2025-01-24 19:16:08,,1,,7,1,326,лояльные
14459,2025-01-24 19:25:23,,0,,8,1,150,лояльные
36191,2025-01-24 19:39:18,,0,,6,1,238,почти потерянные
24289,2025-01-24 19:41:27,,0,,8,0,0,почти потерянные
59406,2025-01-24 19:46:08,,1,,4,0,0,почти потерянные
64959,2025-01-24 19:57:26,,0,,7,0,0,лояльные
54197,2025-01-24 19:59:08,,0,,5,0,0,неактивные
1472,2025-01-24 20:10:43,,1,,7,1,292,лояльные
80060,2025-01-24 20:10:59,,0,,5,1,602,неактивные
29305,2025-01-24 20:17:51,,1,,3,0,0,неактивные
76584,2025-01-24 20:18:34,,0,,6,0,0,лояльные
72556,2025-01-24 20:45:50,,0,,7,1,401,ушедшие
92050,2025-01-24 20:55:08,,0,,7,0,0,лояльные
88091,2025-01-24 21:00:41,,1,,4,0,0,лояльные
84685,2025-01-24 21:04:44,,0,,3,0,0,неактивные
73091,2025-01-24 21:06:08,,0,,7,0,0,лояльные
8531,2025-01-24 21:09:08,,0,,5,1,149,неактивные
8097,2025-01-24 21:30:46,,0,,7,0,0,неактивные
23840,2025-01-24 21:42:33,,1,,6,1,246,лояльные
88519,2025-01-24 22:00:01,,0,,10,0,0,
32108,2025-01-24 22:09:53,,0,,10,0,0,
22764,2025-01-24 22:19:35,,1,,8,0,0,почти потерянные
33720,2025-01-24 22:21:21,,1,,8,0,0,почти потерянные
80956,2025-01-24 22:22:31,,0,,7,0,0,лояльные
15891,2025-01-24 22:39:08,,0,,3,0,0,почти потерянные
61305,2025-01-24 22:54:31,,1,,6,0,0,лояльные
33525,2025-01-24 23:08:22,,1,,5,0,0,неактивные
79300,2025-01-24 23:22:26,,0,,6,0,0,почти потерянные
56060,2025-01-24 23:45:18,,0,,12,1,155,лояльные
61721,2025-01-24 23:49:51,,0,,10,1,183,неактивные
74714,2025-01-25 01:53:49,,0,,2,0,0,лояльные
95359,2025-01-25 02:01:18,,0,,8,1,213,лояльные
82278,2025-01-25 02:03:15,,0,,7,1,370,лояльные
92405,2025-01-25 02:21:10,,1,,7,0,0,лояльные
7865,2025-01-25 02:24:11,,1,,7,0,0,почти потерянные
94658,2025-01-25 02:54:23,,1,,5,0,0,неактивные
45289,2025-01-25 03:12:02,,0,,5,1,507,лояльные
89251,2025-01-25 03:22:19,,0,,3,1,246,лояльные
69895,2025-01-25 03:43:04,,0,,2,0,0,лояльные
36191,2025-01-25 03:45:33,,0,,6,0,0,почти потерянные
68292,2025-01-25 04:06:37,,1,,4,1,123,лояльные
43352,2025-01-25 04:14:51,,0,,4,0,0,лояльные
55520,2025-01-25 04:40:01,,0,,6,1,176,почти потерянные
39150,2025-01-25 05:01:20,,0,,7,1,92,лояльные
66298,2025-01-25 05:02:03,,0,,7,1,313,неактивные
30148,2025-01-25 05:13:14,,0,,7,1,403,почти потерянные
29867,2025-01-25 05:41:43,,1,,6,0,0,
78289,2025-01-25 06:25:05,,0,,7,0,0,лояльные
84069,2025-01-25 06:32:23,,0,,5,0,0,почти потерянные
6852,2025-01-25 06:38:26,,0,,5,1,86,неактивные
42779,2025-01-25 07:10:14,,1,,5,1,210,лояльные
71132,2025-01-25 07:14:39,,0,,8,0,0,неактивные
30384,2025-01-25 07:30:37,,1,,9,1,427,неактивные
29128,2025-01-25 07:46:04,,1,,6,1,117,
48966,2025-01-25 08:00:08,,0,,6,1,145,неактивные
28232,2025-01-25 08:43:07,,0,,6,0,0,почти потерянные
26439,2025-01-25 08:44:35,,0,,8,0,0,почти потерянные
5285,2025-01-25 09:02:19,,1,,10,0,0,лояльные
73787,2025-01-25 09:13:43,,0,,6,0,0,неактивные
41129,2025-01-25 09:15:11,,0,,8,0,0,неактивные
74870,2025-01-25 09:40:14,,0,,5,0,0,неактивные
23849,2025-01-25 09:42:26,,0,,8,0,0,неактивные
82278,2025-01-25 09:46:04,,0,,3,0,0,лояльные
24289,2025-01-25 10:01:19,,0,,12,0,0,почти потерянные
8728,2025-01-25 10:18:44,,0,,5,0,0,лояльные
43094,2025-01-25 10:21:28,,0,,3,0,0,
68784,2025-01-25 10:23:59,,0,,4,0,0,лояльные
23415,2025-01-25 10:26:02,,1,,4,0,0,ушедшие
3849,2025-01-25 10:38:33,,0,,7,1,239,неактивные
81800,2025-01-25 10:40:45,,1,,5,0,0,лояльные
55707,2025-01-25 10:43:31,,0,,6,1,230,лояльные
39422,2025-01-25 10:52:54,,0,,4,0,0,лояльные
86976,2025-01-25 10:55:20,,0,,6,0,0,лояльные
75296,2025-01-25 10:59:01,,0,,3,1,112,лояльные
93906,2025-01-25 11:07:02,,1,,4,0,0,неактивные
57866,2025-01-25 11:38:05,,0,,1,0,0,лояльные
23683,2025-01-25 11:45:59,,1,,7,0,0,лояльные
11260,2025-01-25 12:02:49,,1,,7,1,236,почти потерянные
61745,2025-01-25 12:04:12,,0,,4,1,104,неактивные
54191,2025-01-25 12:04:57,,1,,9,1,193,лояльные
91652,2025-01-25 12:11:58,,0,,4,0,0,лояльные
1871,2025-01-25 12:26:25,,1,,12,0,0,лояльные
92477,2025-01-25 12:28:40,,0,,6,0,0,новые
69470,2025-01-25 12:41:48,,0,,4,0,0,неактивные
40578,2025-01-25 12:46:02,,0,,6,0,0,
97540,2025-01-25 13:05:04,,1,,5,0,0,лояльные
22056,2025-01-25 13:07:58,,0,,5,0,0,лояльные
1480,2025-01-25 13:08:34,,0,,12,1,331,почти потерянные
51275,2025-01-25 13:31:49,,0,,3,1,150,лояльные
62663,2025-01-25 13:34:34,,0,,4,0,0,новые
87463,2025-01-25 13:42:43,,1,,8,1,300,неактивные
46290,2025-01-25 13:56:46,,0,,9,0,0,новые
27259,2025-01-25 13:59:04,,0,,7,0,0,лояльные
74932,2025-01-25 14:09:10,,0,,8,0,0,лояльные
57398,2025-01-25 14:19:38,,0,,5,0,0,лояльные
52563,2025-01-25 14:21:17,,1,,3,0,0,лояльные
80926,2025-01-25 14:37:38,,1,,3,0,0,лояльные
5226,2025-01-25 14:40:20,,0,,4,1,178,лояльные
38841,2025-01-25 15:08:23,,0,,7,0,0,почти потерянные
29081,2025-01-25 15:13:01,,0,,6,0,0,неактивные
96091,2025-01-25 15:14:09,,0,,7,0,0,новые
21203,2025-01-25 15:37:27,,0,,3,0,0,почти потерянные
72431,2025-01-25 15:47:05,,0,,4,0,0,лояльные
2914,2025-01-25 15:53:46,,0,,6,0,0,лояльные
38409,2025-01-25 16:05:24,,1,,4,0,0,лояльные
42038,2025-01-25 16:18:43,,0,,4,0,0,неактивные
98170,2025-01-25 16:22:07,,0,,3,1,277,неактивные
33733,2025-01-25 16:29:35,,0,,5,0,0,лояльные
53792,2025-01-25 16:39:28,,0,,5,1,150,почти потерянные
61699,2025-01-25 16:41:07,,0,,5,1,284,почти потерянные
40606,2025-01-25 16:44:57,,0,,7,0,0,неактивные
1810,2025-01-25 16:46:37,,0,,9,1,190,лояльные
23689,2025-01-25 16:47:59,,0,,7,0,0,лояльные
46071,2025-01-25 16:52:59,,1,,3,0,0,почти потерянные
70490,2025-01-25 16:55:29,,0,,7,1,276,почти потерянные
7774,2025-01-25 16:58:08,,0,,8,1,194,почти потерянные
88943,2025-01-25 17:29:39,,1,,10,0,0,лояльные
5747,2025-01-25 17:34:25,,0,,7,0,0,лояльные
12096,2025-01-25 17:49:33,,1,,7,1,524,лояльные
1599,2025-01-25 18:14:37,,0,,5,1,358,почти потерянные
4202,2025-01-25 18:19:36,,0,,7,0,0,лояльные
99755,2025-01-25 18:20:58,,0,,9,0,0,лояльные
88943,2025-01-25 18:44:22,,0,,7,0,0,лояльные
8903,2025-01-25 18:55:17,,0,,9,0,0,неактивные
88079,2025-01-25 19:03:56,,0,,5,0,0,лояльные
24609,2025-01-25 19:09:26,,0,,5,0,0,неактивные
3962,2025-01-25 19:18:10,,1,,10,0,0,неактивные
70490,2025-01-25 19:24:05,,0,,4,1,371,почти потерянные
37248,2025-01-25 19:58:06,,0,,6,0,0,лояльные
55520,2025-01-25 20:07:39,,0,,5,0,0,почти потерянные
54191,2025-01-25 20:45:17,,1,,6,0,0,лояльные
30384,2025-01-25 20:52:18,,0,,8,0,0,неактивные
61515,2025-01-25 21:10:10,,1,,6,1,179,почти потерянные
84123,2025-01-25 21:14:19,,0,,5,0,0,неактивные
65194,2025-01-25 21:17:26,,0,,3,0,0,почти потерянные
2891,2025-01-25 21:23:39,,1,,9,0,0,лояльные
33507,2025-01-25 21:26:20,,0,,6,1,154,лояльные
33035,2025-01-25 21:28:47,,0,,4,1,546,лояльные
69773,2025-01-25 21:31:55,,0,,5,0,0,лояльные
98228,2025-01-25 21:32:21,,0,,3,0,0,
7508,2025-01-25 21:44:36,,1,,5,0,0,почти потерянные
79613,2025-01-25 21:46:39,,0,,6,0,0,лояльные
30148,2025-01-25 21:52:46,,0,,3,0,0,почти потерянные
13556,2025-01-25 22:30:59,,0,,9,0,0,неактивные
56283,2025-01-25 22:33:42,,0,,7,0,0,ушедшие
67754,2025-01-25 22:38:55,,0,,9,0,0,почти потерянные
90371,2025-01-25 22:41:28,,0,,12,0,0,лояльные
87715,2025-01-25 22:42:01,,1,,2,0,0,новые
78635,2025-01-25 22:49:39,,0,,9,0,0,неактивные
15110,2025-01-25 23:01:38,,0,,6,1,394,неактивные
27989,2025-01-25 23:06:28,,1,,7,1,361,неактивные
62360,2025-01-25 23:17:49,,1,,7,0,0,неактивные
23683,2025-01-25 23:33:20,,0,,6,1,286,лояльные
97401,2025-01-25 23:36:44,,1,,1,0,0,лояльные
55707,2025-01-25 23:40:47,,0,,5,0,0,лояльные
11622,2025-01-25 23:48:49,,0,,13,0,0,почти потерянные
25698,2025-01-25 23:58:16,,0,,4,1,146,неактивные
71107,2025-01-26 00:01:49,,0,,6,1,284,лояльные
79545,2025-01-26 00:03:33,,0,,3,1,215,почти потерянные
3815,2025-01-26 00:05:17,,0,,7,0,0,почти потерянные
51446,2025-01-26 00:44:04,,0,,7,0,0,
7491,2025-01-26 01:01:45,,0,,10,0,0,
58329,2025-01-26 01:19:08,,0,,5,0,0,лояльные
19932,2025-01-26 01:38:27,,0,,5,0,0,неактивные
37139,2025-01-26 01:49:26,,0,,6,0,0,новые
46874,2025-01-26 02:58:48,,1,,2,1,134,почти потерянные
68841,2025-01-26 03:21:59,,0,,5,0,0,новые
94505,2025-01-26 03:39:35,,0,,8,0,0,почти потерянные
72556,2025-01-26 03:45:08,,0,,9,0,0,ушедшие
57879,2025-01-26 04:26:11,,1,,5,1,223,
43207,2025-01-26 05:01:55,,0,,8,1,221,лояльные
80060,2025-01-26 05:15:24,,0,,5,0,0,неактивные
3815,2025-01-26 05:17:43,,0,,9,0,0,почти потерянные
55598,2025-01-26 05:23:17,,0,,5,0,0,новые
49573,2025-01-26 06:04:16,,1,,1,0,0,почти потерянные
37018,2025-01-26 06:19:23,,0,,5,1,176,неактивные
60122,2025-01-26 06:19:30,,0,,8,0,0,лояльные
19718,2025-01-26 06:22:41,,0,,6,0,0,неактивные
97476,2025-01-26 06:39:56,,0,,4,0,0,неактивные
41379,2025-01-26 06:40:15,,0,,8,0,0,неактивные
56219,2025-01-26 06:53:41,,0,,7,0,0,лояльные
8728,2025-01-26 07:34:18,,1,,8,1,120,лояльные
58209,2025-01-26 08:05:09,,0,,4,0,0,почти потерянные
62646,2025-01-26 08:09:57,,0,,7,0,0,новые
43754,2025-01-26 08:35:12,,1,,3,0,0,неактивные
40248,2025-01-26 08:44:46,,1,,6,0,0,неактивные
94500,2025-01-26 08:46:26,,1,,9,1,280,неактивные
29492,2025-01-26 08:48:02,,0,,6,1,342,
13206,2025-01-26 08:50:53,,0,,11,0,0,почти потерянные
81398,2025-01-26 09:23:51,,0,,9,0,0,лояльные
88556,2025-01-26 09:35:46,,0,,5,0,0,неактивные
78289,2025-01-26 10:13:56,,0,,4,0,0,лояльные
64011,2025-01-26 10:21:01,,1,,4,1,238,почти потерянные
45297,2025-01-26 10:23:06,,0,,8,0,0,неактивные
3205,2025-01-26 10:23:10,,0,,2,0,0,лояльные
90532,2025-01-26 10:24:08,,0,,4,0,0,лояльные
57343,2025-01-26 10:35:52,,1,,4,0,0,почти потерянные
60172,2025-01-26 10:46:03,,1,,6,1,342,лояльные
79339,2025-01-26 10:47:45,,0,,4,0,0,лояльные
18045,2025-01-26 10:51:35,,0,,5,1,219,лояльные
31171,2025-01-26 11:18:40,,1,,7,0,0,лояльные
88278,2025-01-26 11:19:40,,0,,3,0,0,лояльные
34006,2025-01-26 11:19:52,,0,,11,0,0,лояльные
96479,2025-01-26 11:22:46,,0,,5,1,544,лояльные
80060,2025-01-26 11:30:06,,0,,1,1,482,неактивные
88880,2025-01-26 11:32:59,,0,,5,0,0,лояльные
11630,2025-01-26 11:33:36,,0,,9,0,0,почти потерянные
14459,2025-01-26 12:13:26,,1,,4,0,0,лояльные
69773,2025-01-26 12:14:39,,1,,5,0,0,лояльные
97244,2025-01-26 12:24:21,,0,,4,0,0,лояльные
1896,2025-01-26 12:37:13,,0,,7,0,0,лояльные
1804,2025-01-26 13:00:00,,0,,5,0,0,почти потерянные
41379,2025-01-26 13:00:02,,1,,6,1,127,неактивные
71107,2025-01-26 13:02:50,,1,,8,0,0,лояльные
55431,2025-01-26 13:04:09,,0,,4,1,226,лояльные
5572,2025-01-26 13:22:12,,0,,8,0,0,
19224,2025-01-26 13:28:33,,0,,7,0,0,лояльные
88849,2025-01-26 13:30:25,,1,,6,0,0,лояльные
57343,2025-01-26 13:55:11,,1,,4,0,0,почти потерянные
40432,2025-01-26 14:35:08,,0,,9,0,0,неактивные
59261,2025-01-26 14:39:39,,0,,9,0,0,неактивные
81152,2025-01-26 14:48:06,,0,,4,1,273,неактивные
79878,2025-01-26 14:48:46,,1,,6,0,0,почти потерянные
73987,2025-01-26 14:56:49,,0,,3,1,396,неактивные
4732,2025-01-26 14:58:43,,1,,9,0,0,неактивные
49805,2025-01-26 15:16:28,,0,,3,0,0,лояльные
70490,2025-01-26 15:25:41,,0,,6,0,0,почти потерянные
87715,2025-01-26 15:25:48,,0,,7,0,0,новые
30432,2025-01-26 15:35:39,,0,,4,1,197,почти потерянные
47692,2025-01-26 15:45:51,,1,,3,0,0,лояльные
77896,2025-01-26 15:49:55,,0,,8,1,234,почти потерянные
66373,2025-01-26 15:51:28,,0,,4,0,0,лояльные
26807,2025-01-26 15:55:30,,0,,3,0,0,лояльные
12096,2025-01-26 15:59:19,,1,,5,0,0,лояльные
57866,2025-01-26 16:06:13,,0,,7,1,528,лояльные
60122,2025-01-26 16:12:41,,1,,7,1,248,лояльные
72265,2025-01-26 16:21:20,,0,,5,0,0,лояльные
19156,2025-01-26 16:32:28,,1,,10,0,0,лояльные
37603,2025-01-26 17:20:45,,0,,6,1,386,лояльные
8098,2025-01-26 17:27:33,,0,,9,0,0,неактивные
7865,2025-01-26 17:38:12,,0,,2,0,0,почти потерянные
62786,2025-01-26 17:59:06,,0,,5,1,435,почти потерянные
99108,2025-01-26 18:08:27,,0,,2,0,0,неактивные
96306,2025-01-26 18:13:54,,1,,5,0,0,ушедшие
26883,2025-01-26 18:19:17,,0,,6,0,0,почти потерянные
18268,2025-01-26 18:27:21,,1,,5,0,0,ушедшие
25669,2025-01-26 18:37:43,,1,,4,0,0,лояльные
44210,2025-01-26 18:38:04,,1,,8,0,0,лояльные
69795,2025-01-26 18:51:09,,1,,5,0,0,ушедшие
8441,2025-01-26 18:52:06,,0,,6,0,0,неактивные
5747,2025-01-26 18:52:59,,1,,5,0,0,лояльные
59586,2025-01-26 19:02:12,,1,,5,1,202,неактивные
99979,2025-01-26 19:06:34,,0,,8,0,0,почти потерянные
73310,2025-01-26 19:11:43,,1,,8,0,0,почти потерянные
75442,2025-01-26 19:12:49,,1,,2,0,0,почти потерянные
59839,2025-01-26 19:25:31,,0,,4,0,0,
85657,2025-01-26 19:32:44,,0,,6,0,0,
75296,2025-01-26 19:41:30,,1,,5,0,0,лояльные
50442,2025-01-26 19:52:56,,1,,6,0,0,неактивные
2800,2025-01-26 20:00:17,,0,,2,0,0,лояльные
6141,2025-01-26 20:10:49,,0,,4,0,0,почти потерянные
19735,2025-01-26 20:16:27,,0,,5,1,235,неактивные
46071,2025-01-26 20:42:14,,0,,7,0,0,почти потерянные
1472,2025-01-26 20:51:49,,1,,8,0,0,лояльные
86297,2025-01-26 20:55:00,,1,,6,0,0,неактивные
19023,2025-01-26 21:02:51,,0,,4,0,0,почти потерянные
19077,2025-01-26 21:17:14,,0,,6,0,0,
92450,2025-01-26 21:28:46,,0,,9,1,391,неактивные
45289,2025-01-26 21:31:18,,0,,5,0,0,лояльные
88278,2025-01-26 21:31:30,,0,,8,0,0,лояльные
34608,2025-01-26 21:37:40,,0,,9,0,0,лояльные
30432,2025-01-26 21:40:38,,1,,3,0,0,почти потерянные
80869,2025-01-26 21:42:35,,0,,5,0,0,неактивные
65661,2025-01-26 21:43:11,,0,,7,0,0,лояльные
93654,2025-01-26 21:46:09,,0,,8,0,0,новые
74870,2025-01-26 21:55:21,,0,,10,0,0,неактивные
41659,2025-01-26 22:05:22,,0,,4,0,0,неактивные
45817,2025-01-26 22:08:14,,0,,6,0,0,почти потерянные
22223,2025-01-26 22:08:28,,0,,5,1,158,неактивные
22139,2025-01-26 22:11:09,,0,,6,0,0,почти потерянные
10847,2025-01-26 22:11:16,,0,,3,0,0,неактивные
69773,2025-01-26 22:31:45,,0,,7,1,170,лояльные
34609,2025-01-26 22:42:20,,0,,6,1,163,почти потерянные
57879,2025-01-26 22:50:47,,0,,2,0,0,
57290,2025-01-26 22:56:25,,0,,15,0,0,неактивные
95163,2025-01-26 23:03:45,,0,,6,0,0,почти потерянные
96586,2025-01-26 23:24:05,,0,,2,1,164,лояльные
96965,2025-01-26 23:27:01,,0,,3,0,0,почти потерянные
88460,2025-01-27 00:00:09,,0,,7,0,0,неактивные
59586,2025-01-27 00:10:49,,1,,7,0,0,лояльные
8599,2025-01-27 00:24:57,,0,,5,0,0,лояльные
97184,2025-01-27 00:28:13,,0,,6,0,0,лояльные
20778,2025-01-27 01:23:02,,0,,6,1,283,неактивные
39150,2025-01-27 01:52:11,,0,,6,0,0,лояльные
66261,2025-01-27 02:08:37,,1,,7,0,0,
61586,2025-01-27 02:25:50,,0,,8,1,266,лояльные
91601,2025-01-27 02:32:06,,1,,1,0,0,лояльные
39012,2025-01-27 03:02:28,,0,,6,0,0,лояльные
60662,2025-01-27 03:03:59,,1,,5,1,266,неактивные
39378,2025-01-27 03:04:04,,0,,7,0,0,неактивные
61378,2025-01-27 03:13:33,,1,,7,0,0,лояльные
96291,2025-01-27 04:14:02,,1,,6,0,0,почти потерянные
64454,2025-01-27 04:59:50,,1,,3,1,286,неактивные
60520,2025-01-27 05:23:39,,0,,6,0,0,лояльные
37869,2025-01-27 05:37:21,,1,,7,0,0,лояльные
90154,2025-01-27 06:17:52,,0,,5,0,0,неактивные
5613,2025-01-27 07:05:54,,1,,11,0,0,неактивные
91229,2025-01-27 07:10:23,,0,,4,0,0,почти потерянные
73987,2025-01-27 07:29:22,,1,,6,0,0,лояльные
67308,2025-01-27 07:34:19,,1,,9,0,0,неактивные
21072,2025-01-27 07:38:47,,1,,4,0,0,почти потерянные
81152,2025-01-27 08:09:35,,1,,4,0,0,лояльные
30384,2025-01-27 08:13:47,,0,,2,0,0,лояльные
59342,2025-01-27 08:15:21,,1,,3,0,0,неактивные
96268,2025-01-27 08:21:06,,0,,4,0,0,
43207,2025-01-27 08:33:30,,1,,8,0,0,лояльные
58578,2025-01-27 08:50:56,,0,,3,1,279,лояльные
88110,2025-01-27 08:56:31,,0,,5,0,0,почти потерянные
19932,2025-01-27 09:00:47,,1,,4,1,276,лояльные
15985,2025-01-27 09:01:38,,0,,7,1,176,
55431,2025-01-27 09:17:18,,0,,6,0,0,лояльные
28552,2025-01-27 09:32:11,,1,,5,0,0,неактивные
3908,2025-01-27 09:42:44,,1,,8,0,0,неактивные
84123,2025-01-27 09:49:52,,0,,3,0,0,новые
48241,2025-01-27 09:53:15,,0,,4,1,240,лояльные
1124,2025-01-27 10:05:54,,1,,8,1,138,лояльные
63138,2025-01-27 10:06:21,,0,,6,0,0,новые
98513,2025-01-27 10:14:09,,1,,6,0,0,лояльные
17016,2025-01-27 10:14:27,,1,,8,1,480,лояльные
30932,2025-01-27 10:16:51,,1,,5,1,309,почти потерянные
30434,2025-01-27 11:03:58,,0,,5,1,80,почти потерянные
81339,2025-01-27 11:04:07,,0,,3,0,0,почти потерянные
64171,2025-01-27 11:11:04,,1,,10,0,0,неактивные
86215,2025-01-27 11:19:41,,0,,4,1,413,новые
52613,2025-01-27 11:35:33,,0,,4,0,0,неактивные
12361,2025-01-27 11:51:30,,0,,6,1,221,неактивные
25818,2025-01-27 11:53:52,,1,,3,1,132,лояльные
71576,2025-01-27 11:57:09,,0,,7,1,304,лояльные
2092,2025-01-27 12:09:22,,1,,7,1,295,неактивные
49538,2025-01-27 12:09:39,,1,,7,0,0,неактивные
13285,2025-01-27 12:10:21,,0,,11,0,0,лояльные
25669,2025-01-27 12:16:46,,0,,4,0,0,лояльные
83275,2025-01-27 12:33:08,,0,,9,0,0,почти потерянные
13709,2025-01-27 12:40:28,,0,,3,0,0,почти потерянные
36828,2025-01-27 12:49:53,,0,,10,1,294,лояльные
99755,2025-01-27 13:01:17,,0,,9,0,0,лояльные
43194,2025-01-27 13:12:19,,0,,5,0,0,новые
20778,2025-01-27 13:18:33,,1,,10,0,0,неактивные
93906,2025-01-27 13:21:50,,0,,7,0,0,лояльные
80632,2025-01-27 13:30:10,,1,,4,0,0,лояльные
77896,2025-01-27 13:38:55,,1,,5,0,0,лояльные
94249,2025-01-27 13:40:20,,1,,6,1,320,неактивные
15407,2025-01-27 14:20:35,,0,,6,0,0,почти потерянные
33035,2025-01-27 14:22:33,,0,,6,1,266,лояльные
62347,2025-01-27 14:40:23,,0,,4,0,0,почти потерянные
21072,2025-01-27 15:09:24,,0,,9,0,0,почти потерянные
24678,2025-01-27 15:16:22,,0,,6,0,0,новые
96973,2025-01-27 15:18:17,,1,,8,0,0,неактивные
16025,2025-01-27 15:34:37,,0,,6,1,242,лояльные
88519,2025-01-27 16:09:01,,1,,5,0,0,новые
86976,2025-01-27 16:10:04,,0,,7,0,0,лояльные
21007,2025-01-27 16:10:25,,0,,10,0,0,неактивные
82759,2025-01-27 16:19:45,,0,,8,0,0,неактивные
93986,2025-01-27 16:34:04,,0,,9,1,336,неактивные
35065,2025-01-27 16:39:11,,0,,6,1,207,лояльные
90790,2025-01-27 16:58:26,,0,,10,1,171,лояльные
22169,2025-01-27 17:13:00,,0,,4,0,0,почти потерянные
54197,2025-01-27 17:15:44,,0,,1,0,0,лояльные
